InvoiceID,Branch,City,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax5%,Total,Date,Time,TimeOfDay,Hour,Payment,Cogs,GrossMargin Percentage,GrossIncome,Rating,MonthName,Month,Day,Year
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.95,187.87,2/2/2019,8:42:00 pm,Evening,20,Cash,178.92,4.76,8.95,7.1,February,2,2,2019
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.78,856.45,18/1/2019,3:28:00 pm,Afternoon,15,Cash,815.67,4.76,40.78,5.1,January,1,18,2019
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.62,138.98,18/3/2019,1:45:00 pm,Afternoon,13,Credit card,132.36,4.76,6.62,7.9,March,3,18,2019
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.87,270.26,11/1/2019,8:10:00 pm,Evening,20,Cash,257.39,4.76,12.87,7.4,January,1,11,2019
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.67,98.03,4/2/2019,6:53:00 pm,Evening,18,Ewallet,93.36,4.76,4.67,7.4,February,2,4,2019
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,6/2/2019,2:24:00 pm,Afternoon,14,Cash,228,4.76,11.4,6.6,February,2,6,2019
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.34,175.05,8/1/2019,11:42:00 am,Morning,11,Credit card,166.71,4.76,8.34,5.9,January,1,8,2019
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,5/3/2019,5:49:00 pm,Evening,17,Credit card,697.4,4.76,34.87,8.9,March,3,5,2019
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.45,408.49,16/3/2019,3:33:00 pm,Afternoon,15,Ewallet,389.04,4.76,19.45,6.8,March,3,16,2019
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.26,383.52,9/3/2019,10:54:00 am,Morning,10,Cash,365.26,4.76,18.26,9.3,March,3,9,2019
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.46,93.74,1/3/2019,4:23:00 pm,Afternoon,16,Credit card,89.28,4.76,4.46,4.4,March,3,1,2019
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56,3,8.4,176.4,28/2/2019,7:33:00 pm,Evening,19,Ewallet,168,4.76,8.4,4.8,February,2,28,2019
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.98,20.68,8/2/2019,11:39:00 am,Morning,11,Ewallet,19.7,4.76,0.98,9.5,February,2,8,2019
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.56,557.72,24/1/2019,10:38:00 am,Morning,10,Ewallet,531.16,4.76,26.56,8.9,January,1,24,2019
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.69,56.41,1/3/2019,8:03:00 pm,Evening,20,Ewallet,53.72,4.76,2.69,6.4,March,3,1,2019
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.98,860.48,10/3/2019,12:39:00 pm,Afternoon,12,Credit card,819.5,4.76,40.98,6,March,3,10,2019
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,23/3/2019,3:59:00 pm,Afternoon,15,Credit card,568.4,4.76,28.42,8.1,March,3,23,2019
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,29/1/2019,2:26:00 pm,Afternoon,14,Ewallet,587.6,4.76,29.38,9,January,1,29,2019
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.62,769.1,12/1/2019,6:22:00 pm,Evening,18,Ewallet,732.48,4.76,36.62,6,January,1,12,2019
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.28,887.92,20/3/2019,11:32:00 am,Morning,11,Cash,845.64,4.76,42.28,9.8,March,3,20,2019
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.46,408.73,23/3/2019,12:41:00 pm,Afternoon,12,Cash,389.27,4.76,19.46,8.5,March,3,23,2019
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.24,89.07,14/1/2019,3:20:00 pm,Afternoon,15,Ewallet,84.83,4.76,4.24,8.8,January,1,14,2019
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.16,150.42,12/2/2019,2:33:00 pm,Afternoon,14,Ewallet,143.26,4.76,7.16,8.8,February,2,12,2019
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.77,79.15,20/2/2019,3:29:00 pm,Afternoon,15,Ewallet,75.38,4.76,3.77,9.5,February,2,20,2019
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.67,266.03,2/1/2019,4:19:00 pm,Afternoon,16,Credit card,253.36,4.76,12.67,5.6,January,1,2,2019
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.92,40.34,2/2/2019,4:33:00 pm,Afternoon,16,Cash,38.42,4.76,1.92,8.6,February,2,2,2019
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.62,684.92,8/1/2019,7:07:00 pm,Evening,19,Credit card,652.3,4.76,32.62,5.2,January,1,8,2019
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.63,55.28,30/1/2019,2:43:00 pm,Afternoon,14,Credit card,52.65,4.76,2.63,5.8,January,1,30,2019
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.53,116.14,26/3/2019,7:28:00 pm,Evening,19,Credit card,110.61,4.76,5.53,8,March,3,26,2019
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.43,597.04,15/1/2019,8:44:00 pm,Evening,20,Cash,568.61,4.76,28.43,9,January,1,15,2019
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.46,93.74,14/3/2019,11:16:00 am,Morning,11,Ewallet,89.28,4.76,4.46,4.1,March,3,14,2019
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,3/2/2019,10:31:00 am,Morning,10,Credit card,136.4,4.76,6.82,8.6,February,2,3,2019
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,22/2/2019,12:30:00 pm,Afternoon,12,Ewallet,174.2,4.76,8.71,7,February,2,22,2019
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,24/1/2019,3:05:00 pm,Afternoon,15,Ewallet,366.4,4.76,18.32,8.4,January,1,24,2019
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.73,267.34,25/1/2019,6:30:00 pm,Evening,18,Ewallet,254.61,4.76,12.73,7.4,January,1,25,2019
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.92,817.24,9/3/2019,1:18:00 pm,Afternoon,13,Credit card,778.32,4.76,38.92,6.2,March,3,9,2019
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.3,300.22,17/2/2019,3:28:00 pm,Afternoon,15,Ewallet,285.92,4.76,14.3,4.9,February,2,17,2019
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.96,608.08,11/1/2019,11:52:00 am,Morning,11,Cash,579.12,4.76,28.96,4.5,January,1,11,2019
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.42,197.92,27/2/2019,6:24:00 pm,Evening,18,Ewallet,188.5,4.76,9.42,5.6,February,2,27,2019
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.08,232.64,25/3/2019,3:19:00 pm,Afternoon,15,Ewallet,221.56,4.76,11.08,8,March,3,25,2019
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,11/2/2019,10:38:00 am,Morning,10,Credit card,772,4.76,38.6,5.6,February,2,11,2019
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.06,757.36,31/1/2019,3:12:00 pm,Afternoon,15,Credit card,721.3,4.76,36.06,4.2,January,1,31,2019
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.55,536.59,20/1/2019,5:48:00 pm,Evening,17,Ewallet,511.04,4.76,25.55,9.9,January,1,20,2019
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.67,56.12,26/3/2019,11:07:00 am,Morning,11,Ewallet,53.45,4.76,2.67,7.6,March,3,26,2019
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,20/1/2019,3:48:00 pm,Afternoon,15,Credit card,222,4.76,11.1,6.6,January,1,20,2019
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.18,801.86,5/3/2019,7:40:00 pm,Evening,19,Ewallet,763.68,4.76,38.18,4.7,March,3,5,2019
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.41,239.59,5/1/2019,8:30:00 pm,Evening,20,Credit card,228.18,4.76,11.41,9.8,January,1,5,2019
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.11,86.25,13/2/2019,1:59:00 pm,Afternoon,13,Cash,82.14,4.76,4.11,6.3,February,2,13,2019
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.13,401.69,16/3/2019,6:51:00 pm,Evening,18,Cash,382.56,4.76,19.13,7.9,March,3,16,2019
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.43,72.01,15/1/2019,5:24:00 pm,Evening,17,Cash,68.58,4.76,3.43,7.7,January,1,15,2019
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.11,401.27,26/2/2019,11:58:00 am,Morning,11,Ewallet,382.16,4.76,19.11,4.5,February,2,26,2019
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.05,631.14,27/2/2019,7:01:00 pm,Evening,19,Credit card,601.09,4.76,30.05,8,February,2,27,2019
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.8,499.73,17/2/2019,4:50:00 pm,Afternoon,16,Ewallet,475.93,4.76,23.8,5.7,February,2,17,2019
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.62,55.04,6/2/2019,10:22:00 am,Morning,10,Credit card,52.42,4.76,2.62,6.3,February,2,6,2019
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.56,137.86,17/1/2019,4:46:00 pm,Afternoon,16,Cash,131.3,4.76,6.56,6,January,1,17,2019
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.22,151.52,22/1/2019,6:08:00 pm,Evening,18,Credit card,144.3,4.76,7.22,8,January,1,22,2019
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.86,480.03,5/3/2019,6:02:00 pm,Evening,18,Credit card,457.17,4.76,22.86,4.2,March,3,5,2019
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.67,98.05,3/1/2019,1:07:00 pm,Afternoon,13,Cash,93.38,4.76,4.67,9.6,January,1,3,2019
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.31,132.56,20/3/2019,5:52:00 pm,Evening,17,Cash,126.25,4.76,6.31,6.1,March,3,20,2019
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.54,830.37,31/1/2019,8:32:00 pm,Evening,20,Ewallet,790.83,4.76,39.54,5.6,January,1,31,2019
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,19/2/2019,7:24:00 pm,Evening,19,Cash,174.4,4.76,8.72,8.3,February,2,19,2019
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.95,397.99,11/2/2019,4:06:00 pm,Afternoon,16,Ewallet,379.04,4.76,18.95,7.8,February,2,11,2019
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.53,32.15,5/2/2019,2:14:00 pm,Afternoon,14,Credit card,30.62,4.76,1.53,4.1,February,2,5,2019
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.6,369.68,3/3/2019,5:36:00 pm,Evening,17,Cash,352.08,4.76,17.6,8.8,March,3,3,2019
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,24/2/2019,1:08:00 pm,Afternoon,13,Ewallet,50.8,4.76,2.54,4.1,February,2,24,2019
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.1,548.16,4/2/2019,4:09:00 pm,Afternoon,16,Credit card,522.06,4.76,26.1,9,February,2,4,2019
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.76,603.88,19/2/2019,11:33:00 am,Morning,11,Ewallet,575.12,4.76,28.76,5.5,February,2,19,2019
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.75,57.7,23/1/2019,10:18:00 am,Morning,10,Credit card,54.95,4.76,2.75,9.3,January,1,23,2019
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.07,190.48,14/1/2019,10:55:00 am,Morning,10,Credit card,181.41,4.76,9.07,5.6,January,1,14,2019
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.62,432.99,17/1/2019,3:15:00 pm,Afternoon,15,Ewallet,412.37,4.76,20.62,9.7,January,1,17,2019
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.32,48.73,3/3/2019,8:06:00 pm,Evening,20,Credit card,46.41,4.76,2.32,4,March,3,3,2019
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,15/2/2019,8:21:00 pm,Evening,20,Credit card,274.2,4.76,13.71,9.2,February,2,15,2019
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.68,1022.38,15/1/2019,1:48:00 pm,Afternoon,13,Credit card,973.7,4.76,48.68,4.9,January,1,15,2019
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,27/2/2019,12:52:00 pm,Afternoon,12,Credit card,648.2,4.76,32.41,9.3,February,2,27,2019
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.66,97.88,26/2/2019,12:28:00 pm,Afternoon,12,Credit card,93.22,4.76,4.66,6.6,February,2,26,2019
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.72,57.08,15/3/2019,4:26:00 pm,Afternoon,16,Ewallet,54.36,4.76,2.72,4.3,March,3,15,2019
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.04,63.91,24/1/2019,1:24:00 pm,Afternoon,13,Cash,60.87,4.76,3.04,5.5,January,1,24,2019
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.24,257.14,22/2/2019,3:15:00 pm,Afternoon,15,Cash,244.9,4.76,12.24,8.1,February,2,22,2019
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.64,97.42,15/3/2019,10:50:00 am,Morning,10,Credit card,92.78,4.76,4.64,9.8,March,3,15,2019
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.67,455.12,11/2/2019,6:38:00 pm,Evening,18,Ewallet,433.45,4.76,21.67,9.4,February,2,11,2019
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.9,144.96,12/1/2019,4:45:00 pm,Afternoon,16,Ewallet,138.06,4.76,6.9,7.9,January,1,12,2019
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,3/3/2019,7:30:00 pm,Evening,19,Ewallet,241.6,4.76,12.08,5.1,March,3,3,2019
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.59,495.32,23/3/2019,1:23:00 pm,Afternoon,13,Ewallet,471.73,4.76,23.59,6.9,March,3,23,2019
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.03,462.67,4/3/2019,11:27:00 am,Morning,11,Cash,440.64,4.76,22.03,8,March,3,4,2019
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.02,714.33,23/2/2019,11:12:00 am,Morning,11,Cash,680.31,4.76,34.02,8,February,2,23,2019
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.49,325.37,17/3/2019,4:36:00 pm,Afternoon,16,Cash,309.88,4.76,15.49,4.2,March,3,17,2019
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.32,195.68,16/1/2019,6:41:00 pm,Evening,18,Credit card,186.36,4.76,9.32,8.5,January,1,16,2019
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.05,210.97,8/1/2019,5:12:00 pm,Evening,17,Cash,200.92,4.76,10.05,9,January,1,8,2019
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.89,18.64,14/1/2019,10:38:00 am,Morning,10,Cash,17.75,4.76,0.89,8.6,January,1,14,2019
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,31/1/2019,10:33:00 am,Morning,10,Ewallet,621.8,4.76,31.09,6,January,1,31,2019
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,15/3/2019,2:38:00 pm,Afternoon,14,Ewallet,86,4.76,4.3,6.2,March,3,15,2019
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,24/2/2019,6:06:00 pm,Evening,18,Credit card,402.6,4.76,20.13,5,February,2,24,2019
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.24,341.09,8/2/2019,12:52:00 pm,Afternoon,12,Credit card,324.85,4.76,16.24,6.5,February,2,8,2019
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.76,99.91,22/3/2019,2:00:00 pm,Afternoon,14,Cash,95.15,4.76,4.76,6,March,3,22,2019
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.45,408.41,24/1/2019,10:57:00 am,Morning,10,Cash,388.96,4.76,19.45,5,January,1,24,2019
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.28,446.96,14/3/2019,4:45:00 pm,Afternoon,16,Ewallet,425.68,4.76,21.28,5,March,3,14,2019
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.9,333.98,23/1/2019,11:15:00 am,Morning,11,Cash,318.08,4.76,15.9,9.2,January,1,23,2019
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.55,284.59,19/1/2019,8:29:00 pm,Evening,20,Ewallet,271.04,4.76,13.55,9.6,January,1,19,2019
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.23,403.87,27/1/2019,8:03:00 pm,Evening,20,Credit card,384.64,4.76,19.23,8.4,January,1,27,2019
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,3/2/2019,2:35:00 pm,Afternoon,14,Credit card,235.8,4.76,11.79,6,February,2,3,2019
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.58,222.14,25/3/2019,4:32:00 pm,Afternoon,16,Ewallet,211.56,4.76,10.58,6.7,March,3,25,2019
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.77,100.13,24/2/2019,10:10:00 am,Morning,10,Credit card,95.36,4.76,4.77,4.1,February,2,24,2019
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.51,10.68,7/2/2019,2:15:00 pm,Afternoon,14,Cash,10.17,4.76,0.51,5.9,February,2,7,2019
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.31,216.44,4/3/2019,10:05:00 am,Morning,10,Cash,206.13,4.76,10.31,8.7,March,3,4,2019
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.03,441.59,14/2/2019,11:36:00 am,Morning,11,Credit card,420.56,4.76,21.03,4.5,February,2,14,2019
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.4,92.44,29/1/2019,6:15:00 pm,Evening,18,Credit card,88.04,4.76,4.4,6.6,January,1,29,2019
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.45,681.44,28/1/2019,1:53:00 pm,Afternoon,13,Credit card,648.99,4.76,32.45,7.7,January,1,28,2019
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.19,130.03,26/3/2019,6:37:00 pm,Evening,18,Credit card,123.84,4.76,6.19,8.5,March,3,26,2019
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.48,681.98,24/3/2019,6:27:00 pm,Evening,18,Cash,649.5,4.76,32.48,5.2,March,3,24,2019
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,1/1/2019,2:42:00 pm,Afternoon,14,Credit card,742.2,4.76,37.11,4.3,January,1,1,2019
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.22,88.7,24/1/2019,5:43:00 pm,Evening,17,Cash,84.48,4.76,4.22,7.6,January,1,24,2019
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.51,262.79,25/2/2019,6:37:00 pm,Evening,18,Cash,250.28,4.76,12.51,9.5,February,2,25,2019
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,9/1/2019,4:34:00 pm,Afternoon,16,Cash,94.8,4.76,4.74,4.1,January,1,9,2019
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.56,95.86,14/2/2019,2:42:00 pm,Afternoon,14,Ewallet,91.3,4.76,4.56,9.2,February,2,14,2019
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.26,299.37,12/3/2019,11:01:00 am,Morning,11,Ewallet,285.11,4.76,14.26,5.4,March,3,12,2019
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.62,55,26/3/2019,7:44:00 pm,Evening,19,Cash,52.38,4.76,2.62,5.8,March,3,26,2019
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.64,202.34,9/1/2019,1:34:00 pm,Afternoon,13,Ewallet,192.7,4.76,9.64,5.6,January,1,9,2019
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.39,281.17,2/1/2019,8:08:00 pm,Evening,20,Credit card,267.78,4.76,13.39,5.1,January,1,2,2019
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.94,586.64,15/1/2019,3:01:00 pm,Afternoon,15,Cash,558.7,4.76,27.94,5.8,January,1,15,2019
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.77,184.09,1/1/2019,11:40:00 am,Morning,11,Ewallet,175.32,4.76,8.77,5,January,1,1,2019
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.79,163.61,15/2/2019,3:21:00 pm,Afternoon,15,Cash,155.82,4.76,7.79,7.9,February,2,15,2019
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.02,63.32,28/2/2019,5:38:00 pm,Evening,17,Cash,60.3,4.76,3.02,6,February,2,28,2019
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.95,82.89,2/3/2019,4:16:00 pm,Afternoon,16,Credit card,78.94,4.76,3.95,5,March,3,2,2019
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.49,31.23,13/2/2019,6:15:00 pm,Evening,18,Credit card,29.74,4.76,1.49,8.9,February,2,13,2019
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.07,22.39,26/1/2019,12:43:00 pm,Afternoon,12,Cash,21.32,4.76,1.07,5.9,January,1,26,2019
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.07,295.41,30/1/2019,11:32:00 am,Morning,11,Credit card,281.34,4.76,14.07,5.9,January,1,30,2019
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.66,76.92,27/1/2019,6:08:00 pm,Evening,18,Ewallet,73.26,4.76,3.66,9.7,January,1,27,2019
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.12,23.5,30/1/2019,5:08:00 pm,Evening,17,Credit card,22.38,4.76,1.12,8.6,January,1,30,2019
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.8,688.72,8/1/2019,7:38:00 pm,Evening,19,Cash,655.92,4.76,32.8,4,January,1,8,2019
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,19/1/2019,1:11:00 pm,Afternoon,13,Cash,594.6,4.76,29.73,4.2,January,1,19,2019
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.7,77.8,25/1/2019,11:05:00 am,Morning,11,Cash,74.1,4.76,3.7,9.2,January,1,25,2019
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.85,206.81,19/2/2019,10:12:00 am,Morning,10,Ewallet,196.96,4.76,9.85,9.2,February,2,19,2019
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.62,390.95,14/1/2019,3:42:00 pm,Afternoon,15,Ewallet,372.33,4.76,18.62,5,January,1,14,2019
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.4,554.3,25/2/2019,11:58:00 am,Morning,11,Ewallet,527.9,4.76,26.4,10,February,2,25,2019
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.99,503.74,23/1/2019,2:21:00 pm,Afternoon,14,Ewallet,479.75,4.76,23.99,8.8,January,1,23,2019
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.43,345.02,16/2/2019,10:52:00 am,Morning,10,Cash,328.59,4.76,16.43,4.2,February,2,16,2019
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.45,177.41,1/1/2019,7:31:00 pm,Evening,19,Cash,168.96,4.76,8.45,6.3,January,1,1,2019
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.66,118.9,7/3/2019,6:35:00 pm,Evening,18,Cash,113.24,4.76,5.66,8.2,March,3,7,2019
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.28,362.82,15/2/2019,1:51:00 pm,Afternoon,13,Cash,345.54,4.76,17.28,5.1,February,2,15,2019
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.43,450.1,23/1/2019,12:35:00 pm,Afternoon,12,Cash,428.67,4.76,21.43,5,January,1,23,2019
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.31,90.58,20/2/2019,1:24:00 pm,Afternoon,13,Ewallet,86.27,4.76,4.31,7,February,2,20,2019
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.28,26.8,8/1/2019,6:06:00 pm,Evening,18,Ewallet,25.52,4.76,1.28,7.8,January,1,8,2019
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.08,106.6,17/3/2019,11:55:00 am,Morning,11,Credit card,101.52,4.76,5.08,4.3,March,3,17,2019
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.87,375.36,12/1/2019,11:42:00 am,Morning,11,Cash,357.49,4.76,17.87,7,January,1,12,2019
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.94,250.71,8/1/2019,2:30:00 pm,Afternoon,14,Cash,238.77,4.76,11.94,6.6,January,1,8,2019
